,source,target
4737,19458889L1,19458889L0
4738,19458889L2,19458889L1
4739,19458889L3,19458889L2
4740,19458889L4,19458889L3
4741,19458889L5,19458889L4
4742,19458889L6,19458889L5
4743,19458889L7,19458889L6
4744,19458889L8,19458889L7
4745,19458889L9,19458889L8
4746,7895320L1,7895320L0
4747,7895320L2,7895320L1
4748,7895320L3,7895320L2
4749,7895320L4,7895320L3
4750,7895320L5,7895320L4
4751,7895320L6,7895320L5
4752,7895320L7,7895320L6
4753,7895320L8,7895320L7
4754,7895320L9,7895320L8
4755,7895320L10,7895320L9
4756,7895320L11,7895320L10
4757,29036710L1,29036710L0
4758,29036710L2,29036710L1
4759,29036710L3,29036710L2
4760,29036710L4,29036710L3
4761,29036710L5,29036710L4
4762,29036710L6,29036710L5
4763,29036710L7,29036710L6
4764,19402412L1,19402412L0
4765,19402412L2,19402412L1
4766,19402412L3,19402412L2
4767,19402412L4,19402412L3
4768,19402412L5,19402412L4
4769,7677759L1,7677759L0
4770,7677759L2,7677759L1
4771,16849566L1,16849566L0
4772,16849566L2,16849566L1
4773,16849566L3,16849566L2
4774,16849566L4,16849566L3
4775,16849566L5,16849566L4
4776,16849566L6,16849566L5
4777,11264013L1,11264013L0
4778,11264013L2,11264013L1
4779,11264013L3,11264013L2
4780,11264013L4,11264013L3
4781,11264013L5,11264013L4
4782,11264013L6,11264013L5
4783,11264013L7,11264013L6
4784,11264013L8,11264013L7
4785,9245802L1,9245802L0
4786,9245802L2,9245802L1
4787,9245802L3,9245802L2
4788,9245802L4,9245802L3
4789,9245802L5,9245802L4
4790,14004907L1,14004907L0
4791,14004907L2,14004907L1
4792,14004907L3,14004907L2
4793,14004907L4,14004907L3
4794,14004907L5,14004907L4
4795,9546430L1,9546430L0
4796,9546430L2,9546430L1
4797,9546430L3,9546430L2
4798,9546430L4,9546430L3
4799,9546430L5,9546430L4
4800,9546430L6,9546430L5
4801,25658035L1,25658035L0
4802,25658035L2,25658035L1
4803,25658035L3,25658035L2
4804,25658035L4,25658035L3
4805,25658035L5,25658035L4
4806,25658035L6,25658035L5
4807,25658035L7,25658035L6
4808,25658035L8,25658035L7
4809,25658035L9,25658035L8
4810,25658035L10,25658035L9
4811,25658035L11,25658035L10
4812,25658035L12,25658035L11
4813,25658035L13,25658035L12
4814,25658035L14,25658035L13
4815,19959502L1,19959502L0
4816,19959502L2,19959502L1
4817,19959502L3,19959502L2
4818,19959502L4,19959502L3
4819,19959502L5,19959502L4
4820,19959502L6,19959502L5
4821,19959502L7,19959502L6
4822,19959502L8,19959502L7
4823,9013640L1,9013640L0
4824,9013640L2,9013640L1
4825,9013640L3,9013640L2
4826,9013640L4,9013640L3
4827,9013640L5,9013640L4
4828,11464290L1,11464290L0
4829,11464290L2,11464290L1
4830,11464290L3,11464290L2
4831,11464290L4,11464290L3
4832,11464290L5,11464290L4
4833,11464290L6,11464290L5
4834,11464290L7,11464290L6
4835,11464290L8,11464290L7
4836,11464290L9,11464290L8
4837,4074333L1,4074333L0
4838,4074333L2,4074333L1
4839,4074333L3,4074333L2
4840,4074333L4,4074333L3
4841,4074333L5,4074333L4
4842,2347071L1,2347071L0
4843,2347071L2,2347071L1
4844,2347071L3,2347071L2
4845,2347071L4,2347071L3
4846,2347071L5,2347071L4
4847,2347071L6,2347071L5
4848,2347071L7,2347071L6
4849,2347071L8,2347071L7
4850,2347071L9,2347071L8
4851,2347071L10,2347071L9
4852,551285L1,551285L0
4853,551285L2,551285L1
4854,23421996L1,23421996L0
4855,23421996L2,23421996L1
4856,23421996L3,23421996L2
4857,23421996L4,23421996L3
4858,23421996L5,23421996L4
4859,23421996L6,23421996L5
4860,23421996L7,23421996L6
4861,23421996L8,23421996L7
4862,15740590L1,15740590L0
4863,15740590L2,15740590L1
4864,15740590L3,15740590L2
4865,15740590L4,15740590L3
4866,15740590L5,15740590L4
4867,15740590L6,15740590L5
4868,15740590L7,15740590L6
4869,12040841L1,12040841L0
4870,12040841L2,12040841L1
4871,12040841L3,12040841L2
4872,12040841L4,12040841L3
4873,12040841L5,12040841L4
4874,12040841L6,12040841L5
4875,12040841L7,12040841L6
4876,12040841L8,12040841L7
4877,12040841L9,12040841L8
4878,9735321L1,9735321L0
4879,9735321L2,9735321L1
4880,9735321L3,9735321L2
4881,9735321L4,9735321L3
4882,9735321L5,9735321L4
4883,9735321L6,9735321L5
4884,18217202L1,18217202L0
4885,18217202L2,18217202L1
4886,18217202L3,18217202L2
4887,18217202L4,18217202L3
4888,18217202L5,18217202L4
4889,18217202L6,18217202L5
4890,18217202L7,18217202L6
4891,18217202L8,18217202L7
4892,28518221L1,28518221L0
4893,28518221L2,28518221L1
4894,28518221L3,28518221L2
4895,28518221L4,28518221L3
4896,28518221L5,28518221L4
4897,28518221L6,28518221L5
4898,28518221L7,28518221L6
4899,28518221L8,28518221L7
4900,28518221L9,28518221L8
4901,28518221L10,28518221L9
4902,28518221L11,28518221L10
4903,28518221L12,28518221L11
4904,28518221L13,28518221L12
4905,28518221L14,28518221L13
4906,28518221L15,28518221L14
4907,28518221L16,28518221L15
4908,28518221L17,28518221L16
4909,28518221L18,28518221L17
4910,18383499L1,18383499L0
4911,18383499L2,18383499L1
4912,18383499L3,18383499L2
4913,18383499L4,18383499L3
4914,17703867L1,17703867L0
4915,17703867L2,17703867L1
4916,17703867L3,17703867L2
4917,17703867L4,17703867L3
4918,17703867L5,17703867L4
4919,17703867L6,17703867L5
4920,17703867L7,17703867L6
4921,17703867L8,17703867L7
4922,17703867L9,17703867L8
4923,17703867L10,17703867L9
4924,17703867L11,17703867L10
4925,17703867L12,17703867L11
4926,17703867L13,17703867L12
4927,19325915L1,19325915L0
4928,19325915L2,19325915L1
4929,19325915L3,19325915L2
4930,19325915L4,19325915L3
4931,19325915L5,19325915L4
4932,19325915L6,19325915L5
4933,19325915L7,19325915L6
4934,19325915L8,19325915L7
4935,16380389L1,16380389L0
4936,16380389L2,16380389L1
4937,16380389L3,16380389L2
4938,16380389L4,16380389L3
4939,16380389L5,16380389L4
4940,16380389L6,16380389L5
4941,16470778L1,16470778L0
4942,16470778L2,16470778L1
4943,16470778L3,16470778L2
4944,16470778L4,16470778L3
4945,16470778L5,16470778L4
4946,11074498L1,11074498L0
4947,11074498L2,11074498L1
4948,11074498L3,11074498L2
4949,11074498L4,11074498L3
4950,11074498L5,11074498L4
4951,11074498L6,11074498L5
4952,11074498L7,11074498L6
4953,11074498L8,11074498L7
4954,11074498L9,11074498L8
4955,22669315L1,22669315L0
4956,22669315L2,22669315L1
4957,22669315L3,22669315L2
4958,22669315L4,22669315L3
4959,22669315L5,22669315L4
4960,22669315L6,22669315L5
4961,22669315L7,22669315L6
4962,22669315L8,22669315L7
4963,17446235L1,17446235L0
4964,17446235L2,17446235L1
4965,17446235L3,17446235L2
4966,17446235L4,17446235L3
4967,17446235L5,17446235L4
4968,17446235L6,17446235L5
4969,17446235L7,17446235L6
4970,17446235L8,17446235L7
4971,17446235L9,17446235L8
4972,17446235L10,17446235L9
4973,17446235L11,17446235L10
4974,17446235L12,17446235L11
4975,17446235L13,17446235L12
4976,17446235L14,17446235L13
4977,17446235L15,17446235L14
4978,17446235L16,17446235L15
4979,22076377L1,22076377L0
4980,22076377L2,22076377L1
4981,22076377L3,22076377L2
4982,22076377L4,22076377L3
4983,22076377L5,22076377L4
4984,22076377L6,22076377L5
4985,29253833L1,29253833L0
4986,29253833L2,29253833L1
4987,29253833L3,29253833L2
4988,29253833L4,29253833L3
4989,29253833L5,29253833L4
4990,29253833L6,29253833L5
4991,29253833L7,29253833L6
4992,29253833L8,29253833L7
4993,29253833L9,29253833L8
4994,6487347L1,6487347L0
4995,6487347L2,6487347L1
4996,6487347L3,6487347L2
4997,17159902L1,17159902L0
4998,17159902L2,17159902L1
4999,17159902L3,17159902L2
5000,17159902L4,17159902L3
5001,7659506L1,7659506L0
5002,7659506L2,7659506L1
5003,7659506L3,7659506L2
5004,7659506L4,7659506L3
5005,7659506L5,7659506L4
5006,7659506L6,7659506L5
5007,7659506L7,7659506L6
5008,7659506L8,7659506L7
5009,1920438L1,1920438L0
5010,1920438L2,1920438L1
5011,1920438L3,1920438L2
5012,1920438L4,1920438L3
5013,1920438L5,1920438L4
5014,1920438L6,1920438L5
5015,1920438L7,1920438L6
5016,23326313L1,23326313L0
5017,23027760L1,23027760L0
5018,23027760L2,23027760L1
5019,23027760L3,23027760L2
5020,23027760L4,23027760L3
5021,23027760L5,23027760L4
5022,23027760L6,23027760L5
5023,23027760L7,23027760L6
5024,12697178L1,12697178L0
5025,12697178L2,12697178L1
5026,12697178L3,12697178L2
5027,12697178L4,12697178L3
5028,12697178L5,12697178L4
5029,12697178L6,12697178L5
5030,12697178L7,12697178L6
5031,11517148L1,11517148L0
5032,11517148L2,11517148L1
5033,11517148L3,11517148L2
5034,11517148L4,11517148L3
5035,11517148L5,11517148L4
5036,11517148L6,11517148L5
5037,11517148L7,11517148L6
5038,11517148L8,11517148L7
5039,11517148L9,11517148L8
5040,11517148L10,11517148L9
5041,19063670L1,19063670L0
5042,19063670L2,19063670L1
5043,19063670L3,19063670L2
5044,23691179L1,23691179L0
5045,23691179L2,23691179L1
5046,23691179L3,23691179L2
5047,23691179L4,23691179L3
5048,23691179L5,23691179L4
5049,23691179L6,23691179L5
5050,23691179L7,23691179L6
5051,23691179L8,23691179L7
5052,9219336L1,9219336L0
5053,9219336L2,9219336L1
5054,9219336L3,9219336L2
5055,9219336L4,9219336L3
5056,9219336L5,9219336L4
5057,9219336L6,9219336L5
5058,9219336L7,9219336L6
5059,9219336L8,9219336L7
5060,25427688L1,25427688L0
5061,25427688L2,25427688L1
5062,25427688L3,25427688L2
5063,25427688L4,25427688L3
5064,25427688L5,25427688L4
5065,25427688L6,25427688L5
5066,25427688L7,25427688L6
5067,25427688L8,25427688L7
5068,25427688L9,25427688L8
5069,25427688L10,25427688L9
5070,25427688L11,25427688L10
5071,25427688L12,25427688L11
5072,1716244L1,1716244L0
5073,1716244L2,1716244L1
5074,1716244L3,1716244L2
5075,1716244L4,1716244L3
5076,1716244L5,1716244L4
5077,24760852L1,24760852L0
5078,24760852L2,24760852L1
5079,24760852L3,24760852L2
5080,24760852L4,24760852L3
5081,24760852L5,24760852L4
5082,24760852L6,24760852L5
5083,22106224L1,22106224L0
5084,22106224L2,22106224L1
5085,22106224L3,22106224L2
5086,22106224L4,22106224L3
5087,22106224L5,22106224L4
5088,22106224L6,22106224L5
5089,22106224L7,22106224L6
5090,486527L1,486527L0
5091,486527L2,486527L1
5092,486527L3,486527L2
5093,486527L4,486527L3
5094,20729488L1,20729488L0
5095,20729488L2,20729488L1
5096,20729488L3,20729488L2
5097,2552001L1,2552001L0
5098,2552001L2,2552001L1
5099,2552001L3,2552001L2
5100,2552001L4,2552001L3
5101,2552001L5,2552001L4
5102,2552001L6,2552001L5
5103,2552001L7,2552001L6
5104,2552001L8,2552001L7
5105,2552001L9,2552001L8
5106,2552001L10,2552001L9
5107,2552001L11,2552001L10
5108,28562828L1,28562828L0
5109,28562828L2,28562828L1
5110,28562828L3,28562828L2
5111,28562828L4,28562828L3
5112,28562828L5,28562828L4
5113,28562828L6,28562828L5
5114,28562828L7,28562828L6
5115,12582175L1,12582175L0
5116,12582175L2,12582175L1
5117,12582175L3,12582175L2
5118,12582175L4,12582175L3
5119,12582175L5,12582175L4
5120,12582175L6,12582175L5
5121,12582175L7,12582175L6
5122,12582175L8,12582175L7
5123,340363L1,340363L0
5124,340363L2,340363L1
5125,340363L3,340363L2
5126,340363L4,340363L3
5127,340363L5,340363L4
5128,12888121L1,12888121L0
5129,12888121L2,12888121L1
5130,12888121L3,12888121L2
5131,12888121L4,12888121L3
5132,12888121L5,12888121L4
5133,12888121L6,12888121L5
5134,12888121L7,12888121L6
5135,12888121L8,12888121L7
5136,12888121L9,12888121L8
5137,12888121L10,12888121L9
5138,12888121L11,12888121L10
5139,7035430L1,7035430L0
5140,7035430L2,7035430L1
5141,7035430L3,7035430L2
5142,7035430L4,7035430L3
5143,7035430L5,7035430L4
5144,7035430L6,7035430L5
5145,7035430L7,7035430L6
5146,7035430L8,7035430L7
5147,7035430L9,7035430L8
5148,7035430L10,7035430L9
5149,2766463L1,2766463L0
5150,2766463L2,2766463L1
5151,2766463L3,2766463L2
5152,2766463L4,2766463L3
5153,2766463L5,2766463L4
5154,17304630L1,17304630L0
5155,17304630L2,17304630L1
5156,17304630L3,17304630L2
5157,17304630L4,17304630L3
5158,17304630L5,17304630L4
5159,17304630L6,17304630L5
5160,17304630L7,17304630L6
5161,17304630L8,17304630L7
5162,17304630L9,17304630L8
5163,22527657L1,22527657L0
5164,22527657L2,22527657L1
5165,22527657L3,22527657L2
5166,22527657L4,22527657L3
5167,22527657L5,22527657L4
5168,22527657L6,22527657L5
5169,22527657L7,22527657L6
5170,22527657L8,22527657L7
5171,22527657L9,22527657L8
5172,8566078L1,8566078L0
5173,8566078L2,8566078L1
5174,8566078L3,8566078L2
5175,8566078L4,8566078L3
5176,8566078L5,8566078L4
5177,8566078L6,8566078L5
5178,8566078L7,8566078L6
5179,8566078L8,8566078L7
5180,22283708L1,22283708L0
5181,22283708L2,22283708L1
5182,22283708L3,22283708L2
5183,22283708L4,22283708L3
5184,22283708L5,22283708L4
5185,22283708L6,22283708L5
5186,22283708L7,22283708L6
5187,22283708L8,22283708L7
5188,22283708L9,22283708L8
5189,22283708L10,22283708L9
5190,21185544L1,21185544L0
5191,21185544L2,21185544L1
5192,21185544L3,21185544L2
5193,21185544L4,21185544L3
5194,21185544L5,21185544L4
5195,21185544L6,21185544L5
5196,21185544L7,21185544L6
5197,22901559L1,22901559L0
5198,22901559L2,22901559L1
5199,22901559L3,22901559L2
5200,22901559L4,22901559L3
5201,22901559L5,22901559L4
5202,22901559L6,22901559L5
5203,22901559L7,22901559L6
5204,12518903L1,12518903L0
5205,12518903L2,12518903L1
5206,12518903L3,12518903L2
5207,12518903L4,12518903L3
5208,12518903L5,12518903L4
5209,12518903L6,12518903L5
5210,12518903L7,12518903L6
5211,8382684L1,8382684L0
5212,8382684L2,8382684L1
5213,8382684L3,8382684L2
5214,8382684L4,8382684L3
5215,8382684L5,8382684L4
5216,8382684L6,8382684L5
5217,8382684L7,8382684L6
5218,19759245L1,19759245L0
5219,19759245L2,19759245L1
5220,19759245L3,19759245L2
5221,19759245L4,19759245L3
5222,19759245L5,19759245L4
5223,19759245L6,19759245L5
5224,19759245L7,19759245L6
5225,19759245L8,19759245L7
5226,19759245L9,19759245L8
5227,19759245L10,19759245L9
5228,9453277L1,9453277L0
5229,9453277L2,9453277L1
5230,9453277L3,9453277L2
5231,9453277L4,9453277L3
5232,9453277L5,9453277L4
5233,9453277L6,9453277L5
5234,9453277L7,9453277L6
5235,9453277L8,9453277L7
5236,9453277L9,9453277L8
5237,9453277L10,9453277L9
5238,9453277L11,9453277L10
5239,9453277L12,9453277L11
5240,9453277L13,9453277L12
5241,9453277L14,9453277L13
5242,9453277L15,9453277L14
5243,9453277L16,9453277L15
5244,9453277L17,9453277L16
5245,9453277L18,9453277L17
5246,9453277L19,9453277L18
5247,2924400L1,2924400L0
5248,2924400L2,2924400L1
5249,2924400L3,2924400L2
5250,2924400L4,2924400L3
5251,11330481L1,11330481L0
5252,11330481L2,11330481L1
5253,24878114L1,24878114L0
5254,24878114L2,24878114L1
5255,24878114L3,24878114L2
5256,24878114L4,24878114L3
5257,24878114L5,24878114L4
5258,24878114L6,24878114L5
5259,24878114L7,24878114L6
5260,24878114L8,24878114L7
5261,15383618L1,15383618L0
5262,15383618L2,15383618L1
5263,15383618L3,15383618L2
5264,15383618L4,15383618L3
5265,15383618L5,15383618L4
5266,15383618L6,15383618L5
5267,15383618L7,15383618L6
5268,15383618L8,15383618L7
5269,16302845L1,16302845L0
5270,16302845L2,16302845L1
5271,16302845L3,16302845L2
5272,16302845L4,16302845L3
5273,16302845L5,16302845L4
5274,16302845L6,16302845L5
5275,16302845L7,16302845L6
5276,16302845L8,16302845L7
5277,16302845L9,16302845L8
5278,16302845L10,16302845L9
5279,27502187L1,27502187L0
5280,27502187L2,27502187L1
5281,27502187L3,27502187L2
5282,27502187L4,27502187L3
5283,27502187L5,27502187L4
5284,27502187L6,27502187L5
5285,27502187L7,27502187L6
5286,27502187L8,27502187L7
5287,27502187L9,27502187L8
5288,7545090L1,7545090L0
5289,7545090L2,7545090L1
5290,7545090L3,7545090L2
5291,7545090L4,7545090L3
5292,7545090L5,7545090L4
5293,7545090L6,7545090L5
5294,7545090L7,7545090L6
5295,7545090L8,7545090L7
5296,7545090L9,7545090L8
5297,7545090L10,7545090L9
5298,22614019L1,22614019L0
5299,22614019L2,22614019L1
5300,22614019L3,22614019L2
5301,22614019L4,22614019L3
5302,22614019L5,22614019L4
5303,22614019L6,22614019L5
5304,22614019L7,22614019L6
5305,9287354L1,9287354L0
5306,9287354L2,9287354L1
5307,9287354L3,9287354L2
5308,9287354L4,9287354L3
5309,9287354L5,9287354L4
5310,9287354L6,9287354L5
5311,9287354L7,9287354L6
5312,9287354L8,9287354L7
5313,9287354L9,9287354L8
5314,9287354L10,9287354L9
5315,9287354L11,9287354L10
5316,9287354L12,9287354L11
5317,9287354L13,9287354L12
5318,26939969L1,26939969L0
5319,26939969L2,26939969L1
5320,26939969L3,26939969L2
5321,26939969L4,26939969L3
5322,26939969L5,26939969L4
5323,26939969L6,26939969L5
5324,26939969L7,26939969L6
5325,22317688L1,22317688L0
5326,22317688L2,22317688L1
5327,22317688L3,22317688L2
5328,22317688L4,22317688L3
5329,22317688L5,22317688L4
5330,22317688L6,22317688L5
5331,22317688L7,22317688L6
5332,22317688L8,22317688L7
5333,22317688L9,22317688L8
5334,22317688L10,22317688L9
5335,22317688L11,22317688L10
5336,22317688L12,22317688L11
5337,22317688L13,22317688L12
5338,22317688L14,22317688L13
5339,22317688L15,22317688L14
5340,20175995L1,20175995L0
5341,20175995L2,20175995L1
5342,20175995L3,20175995L2
5343,20175995L4,20175995L3
5344,20175995L5,20175995L4
5345,20175995L6,20175995L5
5346,20175995L7,20175995L6
5347,20175995L8,20175995L7
5348,19500556L1,19500556L0
5349,19500556L2,19500556L1
5350,19500556L3,19500556L2
5351,19500556L4,19500556L3
5352,19500556L5,19500556L4
5353,19500556L6,19500556L5
5354,19500556L7,19500556L6
5355,59732L1,59732L0
5356,59732L2,59732L1
5357,59732L3,59732L2
5358,59732L4,59732L3
5359,59732L5,59732L4
5360,59732L6,59732L5
5361,59732L7,59732L6
5362,59732L8,59732L7
5363,59732L9,59732L8
5364,59732L10,59732L9
5365,59732L11,59732L10
5366,59732L12,59732L11
5367,59732L13,59732L12
5368,12534278L1,12534278L0
5369,12534278L2,12534278L1
5370,12534278L3,12534278L2
5371,12534278L4,12534278L3
5372,12534278L5,12534278L4
5373,8880426L1,8880426L0
5374,8880426L2,8880426L1
5375,8880426L3,8880426L2
5376,8880426L4,8880426L3
5377,8880426L5,8880426L4
5378,8880426L6,8880426L5
5379,8880426L7,8880426L6
5380,8880426L8,8880426L7
5381,8880426L9,8880426L8
5382,8880426L10,8880426L9
5383,2129102L1,2129102L0
5384,2129102L2,2129102L1
5385,2129102L3,2129102L2
5386,22545970L1,22545970L0
5387,22545970L2,22545970L1
5388,22545970L3,22545970L2
5389,22545970L4,22545970L3
5390,22545970L5,22545970L4
5391,22545970L6,22545970L5
5392,22545970L7,22545970L6
5393,22545970L8,22545970L7
5394,22545970L9,22545970L8
5395,22876341L1,22876341L0
5396,22876341L2,22876341L1
5397,22876341L3,22876341L2
5398,22876341L4,22876341L3
5399,22876341L5,22876341L4
5400,24266647L1,24266647L0
5401,24266647L2,24266647L1
5402,24266647L3,24266647L2
5403,24266647L4,24266647L3
5404,24266647L5,24266647L4
5405,24266647L6,24266647L5
5406,24266647L7,24266647L6
5407,12163080L1,12163080L0
5408,12163080L2,12163080L1
5409,12163080L3,12163080L2
5410,12163080L4,12163080L3
5411,19298700L1,19298700L0
5412,19298700L2,19298700L1
5413,19298700L3,19298700L2
5414,19298700L4,19298700L3
5415,19298700L5,19298700L4
5416,19298700L6,19298700L5
5417,19298700L7,19298700L6
5418,19298700L8,19298700L7
5419,19298700L9,19298700L8
5420,19298700L10,19298700L9
5421,19298700L11,19298700L10
5422,19298700L12,19298700L11
5423,27597883L1,27597883L0
5424,27597883L2,27597883L1
5425,27597883L3,27597883L2
5426,27597883L4,27597883L3
5427,27597883L5,27597883L4
5428,27597883L6,27597883L5
5429,27597883L7,27597883L6
5430,27597883L8,27597883L7
5431,27597883L9,27597883L8
5432,20408979L1,20408979L0
5433,20408979L2,20408979L1
5434,20408979L3,20408979L2
5435,20408979L4,20408979L3
5436,20408979L5,20408979L4
5437,20408979L6,20408979L5
5438,20408979L7,20408979L6
5439,20408979L8,20408979L7
5440,7762408L1,7762408L0
5441,7762408L2,7762408L1
5442,7762408L3,7762408L2
5443,7762408L4,7762408L3
5444,7762408L5,7762408L4
5445,7762408L6,7762408L5
5446,23431199L1,23431199L0
5447,23431199L2,23431199L1
5448,23431199L3,23431199L2
5449,23431199L4,23431199L3
5450,23431199L5,23431199L4
5451,23431199L6,23431199L5
5452,23431199L7,23431199L6
5453,23431199L8,23431199L7
5454,23431199L9,23431199L8
5455,11511177L1,11511177L0
5456,11511177L2,11511177L1
5457,11511177L3,11511177L2
5458,11511177L4,11511177L3
5459,11511177L5,11511177L4
5460,11511177L6,11511177L5
5461,11511177L7,11511177L6
5462,11511177L8,11511177L7
5463,11511177L9,11511177L8
5464,11511177L10,11511177L9
5465,11511177L11,11511177L10
5466,11511177L12,11511177L11
5467,12087079L1,12087079L0
5468,12087079L2,12087079L1
5469,12087079L3,12087079L2
5470,12087079L4,12087079L3
5471,12087079L5,12087079L4
5472,12087079L6,12087079L5
5473,12087079L7,12087079L6
5474,26377798L1,26377798L0
5475,26377798L2,26377798L1
5476,26377798L3,26377798L2
5477,26377798L4,26377798L3
5478,26377798L5,26377798L4
5479,26377798L6,26377798L5
5480,26377798L7,26377798L6
5481,26377798L8,26377798L7
5482,26377798L9,26377798L8
5483,7957831L1,7957831L0
5484,7957831L2,7957831L1
5485,7957831L3,7957831L2
5486,7957831L4,7957831L3
5487,7957831L5,7957831L4
5488,7957831L6,7957831L5
5489,25049163L1,25049163L0
5490,25049163L2,25049163L1
5491,25049163L3,25049163L2
5492,25049163L4,25049163L3
5493,25049163L5,25049163L4
5494,25049163L6,25049163L5
5495,25049163L7,25049163L6
5496,25049163L8,25049163L7
5497,25049163L9,25049163L8
5498,14983750L1,14983750L0
5499,14983750L2,14983750L1
5500,14983750L3,14983750L2
5501,14983750L4,14983750L3
5502,14983750L5,14983750L4
5503,14983750L6,14983750L5
5504,14983750L7,14983750L6
5505,14983750L8,14983750L7
5506,12375647L1,12375647L0
5507,12375647L2,12375647L1
5508,12375647L3,12375647L2
5509,12375647L4,12375647L3
5510,12375647L5,12375647L4
5511,12375647L6,12375647L5
5512,12375647L7,12375647L6
5513,8575327L1,8575327L0
5514,8575327L2,8575327L1
5515,8575327L3,8575327L2
5516,8575327L4,8575327L3
5517,8575327L5,8575327L4
5518,8575327L6,8575327L5
5519,15217930L1,15217930L0
5520,15217930L2,15217930L1
5521,15217930L3,15217930L2
5522,15217930L4,15217930L3
5523,15217930L5,15217930L4
5524,15217930L6,15217930L5
5525,15217930L7,15217930L6
5526,15217930L8,15217930L7
5527,15217930L9,15217930L8
5528,3903514L1,3903514L0
5529,3903514L2,3903514L1
5530,19602144L1,19602144L0
5531,19602144L2,19602144L1
5532,19602144L3,19602144L2
5533,19602144L4,19602144L3
5534,19602144L5,19602144L4
5535,19602144L6,19602144L5
5536,11346654L1,11346654L0
5537,11346654L2,11346654L1
5538,11346654L3,11346654L2
5539,11346654L4,11346654L3
5540,11346654L5,11346654L4
5541,11346654L6,11346654L5
5542,11346654L7,11346654L6
5543,27592112L1,27592112L0
5544,27592112L2,27592112L1
5545,27592112L3,27592112L2
5546,27592112L4,27592112L3
5547,27592112L5,27592112L4
5548,27592112L6,27592112L5
5549,27592112L7,27592112L6
5550,27592112L8,27592112L7
5551,27592112L9,27592112L8
5552,27592112L10,27592112L9
5553,27592112L11,27592112L10
5554,27592112L12,27592112L11
5555,27556512L1,27556512L0
5556,27556512L2,27556512L1
5557,27556512L3,27556512L2
5558,27556512L4,27556512L3
5559,27556512L5,27556512L4
5560,27556512L6,27556512L5
5561,27556512L7,27556512L6
5562,27556512L8,27556512L7
5563,22888639L1,22888639L0
5564,22888639L2,22888639L1
5565,22888639L3,22888639L2
5566,22888639L4,22888639L3
5567,22888639L5,22888639L4
5568,22888639L6,22888639L5
5569,22888639L7,22888639L6
5570,12821662L1,12821662L0
5571,12821662L2,12821662L1
5572,12821662L3,12821662L2
5573,12821662L4,12821662L3
5574,12821662L5,12821662L4
5575,12821662L6,12821662L5
5576,12821662L7,12821662L6
5577,12821662L8,12821662L7
5578,12821662L9,12821662L8
5579,12821662L10,12821662L9
5580,3218159L1,3218159L0
5581,3218159L2,3218159L1
5582,3218159L3,3218159L2
5583,3218159L4,3218159L3
5584,3218159L5,3218159L4
5585,3218159L6,3218159L5
5586,7680760L1,7680760L0
5587,7680760L2,7680760L1
5588,7680760L3,7680760L2
5589,7680760L4,7680760L3
5590,22895052L1,22895052L0
5591,22895052L2,22895052L1
5592,22895052L3,22895052L2
5593,22895052L4,22895052L3
5594,22895052L5,22895052L4
5595,22895052L6,22895052L5
5596,22895052L7,22895052L6
5597,22895052L8,22895052L7
5598,22895052L9,22895052L8
5599,25160625L1,25160625L0
5600,25160625L2,25160625L1
5601,25160625L3,25160625L2
5602,25160625L4,25160625L3
5603,870021L1,870021L0
5604,870021L2,870021L1
5605,870021L3,870021L2
5606,870021L4,870021L3
5607,870021L5,870021L4
5608,870021L6,870021L5
5609,870021L7,870021L6
5610,870021L8,870021L7
5611,16703270L1,16703270L0
5612,16703270L2,16703270L1
5613,16703270L3,16703270L2
5614,16703270L4,16703270L3
5615,16703270L5,16703270L4
5616,16703270L6,16703270L5
5617,16703270L7,16703270L6
5618,16703270L8,16703270L7
5619,16703270L9,16703270L8
5620,16703270L10,16703270L9
5621,16703270L11,16703270L10
5622,10876017L1,10876017L0
5623,10876017L2,10876017L1
5624,10876017L3,10876017L2
5625,10876017L4,10876017L3
5626,10876017L5,10876017L4
5627,23022298L1,23022298L0
5628,23022298L2,23022298L1
5629,23022298L3,23022298L2
5630,23022298L4,23022298L3
5631,23022298L5,23022298L4
5632,23022298L6,23022298L5
5633,23022298L7,23022298L6
5634,23022298L8,23022298L7
5635,23022298L9,23022298L8
5636,18302748L1,18302748L0
5637,18302748L2,18302748L1
5638,18302748L3,18302748L2
5639,18302748L4,18302748L3
5640,18302748L5,18302748L4
5641,18302748L6,18302748L5
5642,18302748L7,18302748L6
5643,18302748L8,18302748L7
5644,26151763L1,26151763L0
5645,26151763L2,26151763L1
5646,26151763L3,26151763L2
5647,26151763L4,26151763L3
5648,26151763L5,26151763L4
5649,26151763L6,26151763L5
5650,26151763L7,26151763L6
5651,15088107L1,15088107L0
5652,15088107L2,15088107L1
5653,15088107L3,15088107L2
5654,15088107L4,15088107L3
5655,15088107L5,15088107L4
5656,15088107L6,15088107L5
5657,15088107L7,15088107L6
5658,14502672L1,14502672L0
5659,14502672L2,14502672L1
5660,8246009L1,8246009L0
5661,8246009L2,8246009L1
5662,8246009L3,8246009L2
5663,8246009L4,8246009L3
5664,16652288L1,16652288L0
5665,16652288L2,16652288L1
5666,16652288L3,16652288L2
5667,10571986L1,10571986L0
5668,10571986L2,10571986L1
5669,10571986L3,10571986L2
5670,10571986L4,10571986L3
5671,10571986L5,10571986L4
5672,10571986L6,10571986L5
5673,16712938L1,16712938L0
